valid_time,latitude,longitude,u10,v10,sst,number,expver,tp,mwd,mwp,swh,mdts,mdww,mpts,mpww,wmb,pp1d,shts,shww
2025-01-26 05:00:00,41.5,-9.0,2.18,15.59,287.87,0,0001,0.0,236.81,8.27,4.2,282.02,199.59,10.57,6.37,117.0,12.14,2.82,3.11
2025-01-26 06:00:00,41.5,-9.0,-0.74,14.6,287.87,0,0001,0.0,233.54,8.28,4.27,279.12,196.74,10.48,6.51,117.0,8.64,2.85,3.18
2025-01-26 07:00:00,41.5,-9.0,-0.51,15.07,287.87,0,0001,0.0,231.56,8.34,4.37,277.81,197.27,10.61,6.64,117.0,9.24,2.86,3.31
2025-01-26 08:00:00,41.5,-9.0,1.05,14.86,287.87,0,0001,0.0,232.93,8.5,4.48,277.79,201.92,10.83,6.85,117.0,10.09,2.88,3.43
2025-01-26 09:00:00,41.5,-9.0,4.21,15.2,287.87,0,0001,0.0,236.06,8.71,4.6,277.72,206.78,11.03,7.05,117.0,10.86,2.97,3.51
2025-01-26 10:00:00,41.5,-9.0,4.02,14.83,287.87,0,0001,0.0,238.4,8.88,4.74,279.12,209.99,11.24,7.24,117.0,11.28,3.03,3.64
2025-01-26 11:00:00,41.5,-9.0,4.64,14.84,287.87,0,0001,0.0,239.46,8.99,4.91,280.71,212.43,11.4,7.41,117.0,11.62,3.08,3.82
2025-01-26 12:00:00,41.5,-9.0,5.54,14.53,287.87,0,0001,0.0,240.5,9.09,5.06,281.72,214.3,11.58,7.52,117.0,11.77,3.15,3.96
2025-01-26 13:00:00,41.5,-9.0,6.72,14.21,287.87,0,0001,0.0,241.87,9.21,5.18,282.56,216.79,11.78,7.63,117.0,11.85,3.21,4.07
2025-01-26 14:00:00,41.5,-9.0,7.92,14.11,287.87,0,0001,0.0,243.37,9.34,5.31,284.13,220.01,12.01,7.78,117.0,11.91,3.23,4.22
2025-01-26 15:00:00,41.5,-9.0,9.98,13.76,287.87,0,0001,0.0,244.46,9.43,5.52,289.01,225.51,12.32,8.15,117.0,11.94,3.06,4.59
2025-01-26 16:00:00,41.5,-9.0,11.5,12.5,287.87,0,0001,0.0,246.34,9.57,5.72,290.79,229.79,12.67,8.33,117.0,11.92,3.06,4.83
2025-01-26 17:00:00,41.5,-9.0,10.82,11.7,287.87,0,0001,0.0,249.28,9.82,5.84,289.84,229.94,12.76,8.35,117.0,11.94,3.37,4.76
2025-01-26 18:00:00,41.5,-9.0,9.97,12.38,287.87,0,0001,0.0,251.95,10.1,5.93,288.67,228.07,12.93,8.25,117.0,11.99,3.72,4.61
2025-01-26 19:00:00,41.5,-9.0,11.56,11.55,287.87,0,0001,0.0,254.48,10.33,6.09,292.64,233.87,13.43,8.61,117.0,12.04,3.64,4.89
2025-01-26 20:00:00,41.5,-9.0,12.31,9.19,287.87,0,0001,0.0,258.02,10.62,6.18,290.52,236.05,13.5,8.58,117.0,12.17,3.98,4.73
2025-01-26 21:00:00,41.5,-9.0,13.08,7.24,287.87,0,0001,0.0,261.8,10.91,6.23,289.26,239.8,13.62,8.61,117.0,12.37,4.22,4.58
2025-01-26 22:00:00,41.5,-9.0,12.44,5.02,287.81,0,0001,0.0,265.8,11.23,6.22,278.22,244.02,13.0,7.77,117.0,12.6,5.06,3.62
2025-01-26 23:00:00,41.5,-9.0,12.01,4.81,287.81,0,0001,0.0,269.05,11.52,6.17,279.78,243.92,13.11,7.53,117.0,14.24,5.21,3.3
2025-01-27 00:00:00,41.5,-9.0,12.24,5.74,287.81,0,0001,0.0,271.12,11.67,6.14,286.19,243.71,13.56,8.12,117.0,14.57,4.97,3.62
2025-01-27 01:00:00,41.5,-9.0,12.96,4.74,287.81,0,0001,0.0,272.5,11.74,6.13,285.45,248.7,13.63,8.06,117.0,14.79,4.98,3.57
2025-01-27 02:00:00,41.5,-9.0,12.25,3.49,287.81,0,0001,0.0,273.77,11.79,6.09,280.5,253.81,13.21,7.23,117.0,14.93,5.32,2.97
2025-01-27 03:00:00,41.5,-9.0,11.83,2.98,287.81,0,0001,0.0,274.89,11.84,6.02,279.98,254.83,13.06,6.74,117.0,15.01,5.41,2.65
2025-01-27 04:00:00,41.5,-9.0,9.71,3.32,287.81,0,0001,0.0,275.85,11.89,5.95,281.06,252.23,12.98,6.64,117.0,15.02,5.41,2.48
2025-01-27 05:00:00,41.5,-9.0,10.65,4.26,287.81,0,0001,0.0,276.52,11.88,5.89,282.68,250.16,13.04,6.76,117.0,15.0,5.32,2.53
2025-01-27 06:00:00,41.5,-9.0,11.12,4.2,287.81,0,0001,0.0,277.04,11.83,5.86,284.77,252.25,13.22,7.23,117.0,14.95,5.14,2.82
2025-01-27 07:00:00,41.5,-9.0,12.67,3.77,287.81,0,0001,0.0,277.39,11.75,5.85,286.45,252.08,13.31,7.34,117.0,14.89,5.03,2.99
2025-01-27 08:00:00,41.5,-9.0,12.95,2.97,287.81,0,0001,0.0,277.79,11.65,5.87,287.97,257.05,13.48,7.8,117.0,14.82,4.83,3.33
2025-01-27 09:00:00,41.5,-9.0,13.1,2.75,287.81,0,0001,0.0,278.46,11.58,5.9,288.79,258.08,13.45,7.79,117.0,14.76,4.83,3.39
2025-01-27 10:00:00,41.5,-9.0,11.82,4.12,287.81,0,0001,0.0,279.26,11.61,5.88,288.68,253.55,13.17,7.34,117.0,14.7,5.03,3.04
2025-01-27 11:00:00,41.5,-9.0,11.75,3.72,287.81,0,0001,0.0,279.99,11.64,5.89,288.48,255.32,13.15,7.22,117.0,14.66,5.08,2.97
2025-01-27 12:00:00,41.5,-9.0,11.6,3.0,287.81,0,0001,0.0,281.0,11.72,5.88,288.86,256.7,13.15,7.21,117.0,14.64,5.12,2.88
2025-01-27 13:00:00,41.5,-9.0,12.67,2.77,287.81,0,0001,0.0,281.81,11.76,5.92,292.96,259.57,13.63,7.98,117.0,14.63,4.85,3.4
2025-01-27 14:00:00,41.5,-9.0,14.37,3.11,287.81,0,0001,0.0,281.77,11.67,6.07,300.28,261.17,14.24,8.83,117.0,14.63,4.39,4.18
2025-01-27 15:00:00,41.5,-9.0,16.19,2.42,287.81,0,0001,0.0,281.57,11.57,6.27,302.98,265.84,14.66,9.26,117.0,14.63,4.1,4.74
2025-01-27 16:00:00,41.5,-9.0,14.06,1.06,287.81,0,0001,0.0,282.29,11.58,6.41,299.35,267.72,14.44,9.01,117.0,14.63,4.41,4.66
2025-01-27 17:00:00,41.5,-9.0,14.39,0.64,287.81,0,0001,0.0,283.21,11.65,6.49,299.15,268.99,14.4,9.05,117.0,14.64,4.53,4.65
2025-01-27 18:00:00,41.5,-9.0,14.9,0.68,287.81,0,0001,0.0,283.68,11.65,6.64,302.45,269.32,14.54,9.32,117.0,14.64,4.44,4.93
2025-01-27 19:00:00,41.5,-9.0,15.43,0.17,287.81,0,0001,0.0,284.06,11.68,6.77,303.41,271.68,14.73,9.58,117.0,14.63,4.32,5.21
2025-01-27 20:00:00,41.5,-9.0,15.59,-0.32,287.81,0,0001,0.0,284.28,11.68,6.91,303.44,272.22,14.79,9.59,117.0,14.61,4.38,5.34
2025-01-27 21:00:00,41.5,-9.0,14.97,0.69,287.81,0,0001,0.0,284.38,11.75,6.96,303.22,269.36,14.51,9.44,117.0,14.62,4.7,5.12
2025-01-27 22:00:00,41.5,-9.0,15.26,1.47,287.68,0,0001,0.0,284.5,11.88,6.94,300.13,265.37,14.21,8.94,117.0,14.64,5.18,4.62
2025-01-27 23:00:00,41.5,-9.0,15.55,0.98,287.68,0,0001,0.0,284.67,11.96,6.94,298.78,266.15,14.2,8.9,117.0,14.69,5.28,4.51
2025-01-28 00:00:00,41.5,-9.0,14.8,0.09,287.68,0,0001,0.0,284.93,12.01,6.96,297.78,268.06,14.25,8.91,117.0,14.74,5.3,4.51
2025-01-28 01:00:00,41.5,-9.0,15.35,-1.73,287.68,0,0001,0.0,285.55,12.02,6.99,294.64,274.36,14.28,9.0,117.0,14.78,5.29,4.57
2025-01-28 02:00:00,41.5,-9.0,14.81,-3.15,287.68,0,0001,0.0,286.24,12.05,7.01,294.82,275.64,14.32,9.0,117.0,14.81,5.3,4.58
2025-01-28 03:00:00,41.5,-9.0,13.93,-3.53,287.68,0,0001,0.0,287.1,12.04,7.04,293.09,281.6,14.41,9.57,117.0,14.83,5.03,4.93
2025-01-28 04:00:00,41.5,-9.0,13.51,-3.93,287.68,0,0001,0.0,288.15,12.0,7.11,295.77,284.42,14.78,10.39,117.0,14.83,4.31,5.66
2025-01-28 05:00:00,41.5,-9.0,14.06,-4.27,287.68,0,0001,0.0,289.09,11.99,7.14,293.59,285.15,14.44,9.57,117.0,14.83,5.04,5.06
2025-01-28 06:00:00,41.5,-9.0,13.26,-5.13,287.68,0,0001,0.0,290.19,12.01,7.13,290.63,289.7,14.22,9.25,117.0,14.84,5.31,4.76
2025-01-28 07:00:00,41.5,-9.0,13.39,-6.41,287.68,0,0001,0.0,291.5,12.0,7.13,288.55,294.3,14.29,9.56,117.0,14.84,5.12,4.96
2025-01-28 08:00:00,41.5,-9.0,12.66,-7.29,287.68,0,0001,0.0,292.8,11.98,7.11,289.58,296.78,14.1,9.09,117.0,14.83,5.4,4.63
2025-01-28 09:00:00,41.5,-9.0,11.8,-7.43,287.68,0,0001,0.0,293.87,11.98,7.03,290.64,299.38,13.82,8.58,117.0,14.83,5.66,4.17
2025-01-28 10:00:00,41.5,-9.0,9.61,-5.54,287.68,0,0001,0.0,294.48,12.08,6.83,293.56,299.29,13.07,6.72,117.0,14.82,6.28,2.7
2025-01-28 11:00:00,41.5,-9.0,10.21,-5.29,287.68,0,0001,0.0,295.03,12.13,6.65,294.5,297.57,13.16,6.84,117.0,14.81,6.09,2.68
2025-01-28 12:00:00,41.5,-9.0,10.4,-4.55,287.68,0,0001,0.0,295.45,12.14,6.48,295.67,294.02,13.0,6.45,117.0,14.79,6.04,2.34
2025-01-28 13:00:00,41.5,-9.0,9.59,-4.11,287.68,0,0001,0.0,295.79,12.16,6.28,296.1,292.9,12.8,5.87,117.0,14.77,5.98,1.91
2025-01-28 14:00:00,41.5,-9.0,9.16,-3.65,287.68,0,0001,0.0,296.08,12.17,6.08,296.69,288.74,12.7,5.54,117.0,14.73,5.85,1.65
2025-01-28 15:00:00,41.5,-9.0,9.37,-3.36,287.68,0,0001,0.0,296.28,12.14,5.88,297.01,287.38,12.66,5.53,117.0,14.69,5.67,1.59
2025-01-28 16:00:00,41.5,-9.0,8.86,-3.01,287.68,0,0001,0.0,296.46,12.1,5.69,297.13,285.34,12.52,5.04,117.0,14.64,5.53,1.34
2025-01-28 17:00:00,41.5,-9.0,9.22,-2.17,287.68,0,0001,0.0,296.58,12.05,5.5,297.47,279.17,12.41,4.85,117.0,14.58,5.37,1.2
2025-01-28 18:00:00,41.5,-9.0,9.52,-1.64,287.68,0,0001,0.0,296.64,11.98,5.32,297.96,275.5,12.4,5.11,117.0,14.51,5.17,1.28
2025-01-28 19:00:00,41.5,-9.0,8.79,0.13,287.68,0,0001,0.0,296.63,11.89,5.15,297.96,270.55,12.26,4.73,117.0,14.43,5.02,1.14
2025-01-28 20:00:00,41.5,-9.0,7.48,2.21,287.68,0,0001,0.0,296.6,11.82,4.98,298.12,253.35,12.09,4.42,117.0,14.33,4.89,0.95
2025-01-28 21:00:00,41.5,-9.0,7.26,4.31,287.68,0,0001,0.0,296.48,11.72,4.82,298.56,244.59,12.04,4.61,117.0,14.2,4.71,1.0
2025-01-28 22:00:00,41.5,-9.0,7.43,5.18,287.6,0,0001,0.0,296.19,11.6,4.67,298.66,238.52,11.94,4.59,117.0,13.78,4.56,1.01
2025-01-28 23:00:00,41.5,-9.0,5.18,7.65,287.6,0,0001,0.0,295.91,11.48,4.53,298.64,225.76,11.82,4.56,117.0,13.48,4.42,0.98
2025-01-29 00:00:00,41.5,-9.0,5.28,9.13,287.6,0,0001,0.0,294.94,11.29,4.42,299.98,225.67,11.85,5.14,117.0,13.27,4.23,1.28
2025-01-29 01:00:00,41.5,-9.0,5.48,10.59,287.6,0,0001,0.0,292.67,10.97,4.35,301.63,227.32,11.88,5.62,117.0,13.09,4.03,1.66
2025-01-29 02:00:00,41.5,-9.0,6.24,11.28,287.6,0,0001,0.0,288.31,10.51,4.36,303.36,228.99,11.9,5.96,117.0,12.92,3.81,2.11
2025-01-29 03:00:00,41.5,-9.0,6.4,11.39,287.6,0,0001,0.0,281.93,9.98,4.43,304.04,228.67,11.83,6.15,117.0,12.77,3.64,2.53
2025-01-29 04:00:00,41.5,-9.0,6.0,11.68,287.6,0,0001,0.0,275.54,9.57,4.51,303.95,227.98,11.72,6.37,117.0,12.64,3.49,2.85
2025-01-29 05:00:00,41.5,-9.0,5.35,12.1,287.6,0,0001,0.0,271.52,9.4,4.5,298.99,221.02,11.29,6.27,117.0,12.53,3.55,2.77
2025-01-29 06:00:00,41.5,-9.0,7.5,14.15,287.6,0,0001,0.0,265.4,9.15,4.59,302.34,225.34,11.5,6.73,117.0,12.42,3.27,3.22
2025-01-29 07:00:00,41.5,-9.0,10.76,13.38,287.6,0,0001,0.01,259.29,8.91,4.79,308.0,233.83,11.73,7.33,117.0,12.3,2.88,3.83
2025-01-29 08:00:00,41.5,-9.0,14.55,-4.03,287.6,0,0001,0.0,265.2,9.09,4.77,246.96,277.0,9.58,8.6,117.0,12.13,3.36,3.39
2025-01-29 09:00:00,41.5,-9.0,12.75,-5.04,287.6,0,0001,0.0,271.61,9.28,4.76,261.4,279.73,10.26,8.16,117.0,11.98,3.47,3.26
2025-01-29 10:00:00,41.5,-9.0,11.82,-2.05,287.6,0,0001,0.0,275.21,9.45,4.74,273.95,276.92,10.68,7.31,117.0,11.91,3.78,2.86
2025-01-29 11:00:00,41.5,-9.0,12.04,-1.19,287.6,0,0001,0.0,277.79,9.59,4.77,280.99,273.83,10.94,7.53,117.0,11.86,3.71,3.0
2025-01-29 12:00:00,41.5,-9.0,10.82,0.77,287.6,0,0001,0.0,279.52,9.75,4.8,284.88,266.94,10.89,6.74,117.0,11.85,4.09,2.51
2025-01-29 13:00:00,41.5,-9.0,11.17,2.54,287.6,0,0001,0.0,280.42,9.87,4.86,291.57,259.85,11.17,7.29,117.0,11.85,3.96,2.82
2025-01-29 14:00:00,41.5,-9.0,11.71,4.11,287.6,0,0001,0.0,280.46,9.95,4.98,295.63,253.05,11.3,7.5,117.0,11.86,4.0,2.96
2025-01-29 15:00:00,41.5,-9.0,11.27,6.07,287.6,0,0001,0.0,279.41,10.01,5.19,299.56,251.82,11.54,7.97,117.0,11.9,3.93,3.39
2025-01-29 16:00:00,41.5,-9.0,10.07,3.16,287.6,0,0001,0.0,280.13,10.2,5.41,285.95,263.67,11.37,6.73,117.0,11.98,4.68,2.71
2025-01-29 17:00:00,41.5,-9.0,8.05,-3.75,287.6,0,0001,0.0,282.67,10.52,5.54,280.32,299.02,11.12,6.12,117.0,12.09,5.2,1.91
2025-01-29 18:00:00,41.5,-9.0,6.84,-10.95,287.6,0,0001,0.0,285.74,10.74,5.68,277.3,313.16,11.5,8.19,117.0,12.19,1.3,5.53
2025-01-29 19:00:00,41.5,-9.0,4.42,-13.14,287.6,0,0001,0.0,288.68,10.89,5.79,280.81,321.59,11.72,7.42,117.0,12.3,5.2,2.54
2025-01-29 20:00:00,41.5,-9.0,3.74,-11.58,287.6,0,0001,0.0,290.35,11.1,5.81,283.87,326.38,11.92,6.63,117.0,12.45,5.35,2.29
2025-01-29 21:00:00,41.5,-9.0,2.84,-12.58,287.6,0,0001,0.0,292.19,11.25,5.84,283.98,330.19,12.2,7.03,117.0,12.66,5.28,2.5
2025-01-29 22:00:00,41.5,-9.0,2.09,-14.2,287.55,0,0001,0.0,294.98,11.27,5.9,282.65,332.5,12.48,7.78,117.0,13.09,5.09,2.99
2025-01-29 23:00:00,41.5,-9.0,2.28,-14.04,287.55,0,0001,0.0,298.17,11.22,5.96,283.34,334.07,12.73,7.77,117.0,13.55,4.97,3.29
2025-01-30 00:00:00,41.5,-9.0,3.27,-15.0,287.55,0,0001,0.0,301.02,11.17,6.01,283.04,332.34,13.02,8.1,117.0,13.91,4.75,3.69
2025-01-30 01:00:00,41.5,-9.0,3.32,-15.82,287.55,0,0001,0.0,305.04,10.99,6.16,282.22,331.63,13.22,8.49,117.0,14.21,4.47,4.23
2025-01-30 02:00:00,41.5,-9.0,2.84,-15.46,287.55,0,0001,0.0,308.97,10.83,6.29,283.32,333.81,13.29,8.54,117.0,14.3,4.37,4.53
2025-01-30 03:00:00,41.5,-9.0,2.3,-15.52,287.55,0,0001,0.0,312.28,10.73,6.36,284.32,335.56,13.33,8.64,117.0,14.32,4.25,4.73
2025-01-30 04:00:00,41.5,-9.0,2.18,-15.55,287.55,0,0001,0.0,314.97,10.67,6.37,285.32,337.44,13.29,8.75,117.0,14.31,4.15,4.84
2025-01-30 05:00:00,41.5,-9.0,1.8,-14.98,287.55,0,0001,0.0,316.52,10.68,6.26,288.23,340.5,13.2,8.62,117.0,12.64,4.21,4.64
2025-01-30 06:00:00,41.5,-9.0,1.17,-14.95,287.55,0,0001,0.0,317.75,10.69,6.09,290.78,343.56,13.07,8.49,117.0,12.57,4.22,4.39
2025-01-30 07:00:00,41.5,-9.0,0.4,-14.62,287.55,0,0001,0.0,319.12,10.66,5.92,293.32,347.07,12.89,8.33,117.0,12.54,4.23,4.14
2025-01-30 08:00:00,41.5,-9.0,-0.13,-14.0,287.55,0,0001,0.0,320.34,10.62,5.74,295.7,350.54,12.68,8.19,117.0,12.53,4.22,3.88
2025-01-30 09:00:00,41.5,-9.0,-0.55,-13.12,287.55,0,0001,0.0,320.96,10.61,5.51,298.96,353.41,12.51,7.91,117.0,12.52,4.22,3.54
2025-01-30 10:00:00,41.5,-9.0,-1.06,-11.93,287.55,0,0001,0.0,320.88,10.63,5.24,305.98,357.7,12.17,6.97,117.0,12.52,4.4,2.85
2025-01-30 11:00:00,41.5,-9.0,-0.95,-11.16,287.55,0,0001,0.0,320.63,10.64,4.98,308.76,359.37,11.96,6.5,117.0,12.51,4.34,2.45
2025-01-30 12:00:00,41.5,-9.0,-0.64,-10.06,287.55,0,0001,0.0,320.04,10.67,4.73,310.94,0.31,11.75,6.03,117.0,12.5,4.25,2.06
2025-01-30 13:00:00,41.5,-9.0,0.29,-10.56,287.55,0,0001,0.0,319.56,10.65,4.5,310.43,355.92,11.82,6.1,117.0,12.49,4.01,2.04
2025-01-30 14:00:00,41.5,-9.0,0.28,-10.82,287.55,0,0001,0.0,319.54,10.56,4.32,309.12,354.25,11.88,6.27,117.0,12.47,3.78,2.09
2025-01-30 15:00:00,41.5,-9.0,0.66,-10.72,287.55,0,0001,0.0,319.59,10.46,4.16,309.35,353.07,11.8,6.13,117.0,12.45,3.64,2.02
2025-01-30 16:00:00,41.5,-9.0,0.62,-10.76,287.55,0,0001,0.0,319.7,10.34,4.02,308.71,353.15,11.76,6.11,117.0,12.42,3.48,2.01
2025-01-30 17:00:00,41.5,-9.0,0.08,-10.59,287.55,0,0001,0.0,319.89,10.21,3.89,308.4,353.2,11.68,6.04,117.0,12.39,3.35,1.98
2025-01-30 18:00:00,41.5,-9.0,-0.53,-10.29,287.55,0,0001,0.0,320.1,10.09,3.77,309.33,355.81,11.47,5.65,117.0,12.36,3.29,1.84
2025-01-30 19:00:00,41.5,-9.0,-1.49,-9.67,287.55,0,0001,0.0,320.09,10.0,3.64,309.46,0.15,11.26,5.47,117.0,12.32,3.21,1.7
2025-01-30 20:00:00,41.5,-9.0,-2.71,-8.03,287.55,0,0001,0.0,319.52,9.98,3.49,311.06,6.26,10.96,4.97,117.0,12.28,3.19,1.41
2025-01-30 21:00:00,41.5,-9.0,-3.16,-6.25,287.55,0,0001,0.0,318.26,10.03,3.32,313.26,15.7,10.62,4.18,117.0,12.24,3.17,1.0
2025-01-30 22:00:00,41.5,-9.0,-2.51,-5.2,287.45,0,0001,0.0,316.44,10.15,3.16,314.79,24.16,10.36,3.13,117.0,12.19,3.11,0.55
2025-01-30 23:00:00,41.5,-9.0,-2.03,-4.72,287.45,0,0001,0.0,314.77,10.23,3.01,314.17,21.88,10.33,2.57,117.0,12.15,2.99,0.33
2025-01-31 00:00:00,41.5,-9.0,-2.16,-4.07,287.45,0,0001,0.0,313.33,10.29,2.88,313.04,25.33,10.34,2.29,117.0,12.11,2.87,0.22
2025-01-31 01:00:00,41.5,-9.0,-2.19,-3.36,287.45,0,0001,0.0,312.13,10.31,2.76,311.97,32.38,10.34,2.1,117.0,12.08,2.76,0.16
2025-01-31 02:00:00,41.5,-9.0,-1.39,-3.12,287.45,0,0001,0.0,311.05,10.32,2.66,311.01,22.94,10.33,1.81,117.0,12.04,2.65,0.1
2025-01-31 03:00:00,41.5,-9.0,-1.09,-3.34,287.45,0,0001,0.0,310.15,10.3,2.56,310.09,16.6,10.31,1.88,117.0,12.01,2.56,0.1
2025-01-31 04:00:00,41.5,-9.0,-1.31,-3.07,287.45,0,0001,0.0,309.35,10.26,2.46,309.3,21.94,10.27,1.89,117.0,11.97,2.46,0.1
2025-01-31 05:00:00,41.5,-9.0,-1.75,-2.52,287.45,0,0001,0.0,308.64,10.21,2.38,308.62,29.62,10.22,1.67,117.0,11.94,2.38,0.07
2025-01-31 06:00:00,41.5,-9.0,-2.06,-1.89,287.45,0,0001,0.0,307.99,10.16,2.29,307.99,44.91,10.16,1.52,117.0,11.9,2.28,0.22
2025-01-31 07:00:00,41.5,-9.0,-2.6,-1.01,287.45,0,0001,0.0,307.39,10.1,2.21,307.39,74.67,10.1,1.52,117.0,11.86,2.2,0.2
2025-01-31 08:00:00,41.5,-9.0,-2.77,0.04,287.45,0,0001,0.0,306.81,10.03,2.14,306.8,82.5,10.03,1.52,117.0,11.81,2.13,0.19
2025-01-31 09:00:00,41.5,-9.0,-2.5,0.67,287.45,0,0001,0.0,306.26,9.96,2.07,306.25,97.5,9.97,1.52,117.0,11.76,2.06,0.18
2025-01-31 10:00:00,41.5,-9.0,-1.93,0.57,287.45,0,0001,0.0,305.7,9.9,2.0,305.7,30.09,9.9,3.86,117.0,11.7,2.0,0.0
2025-01-31 11:00:00,41.5,-9.0,-1.04,0.24,287.45,0,0001,0.0,305.19,9.84,1.94,305.19,30.09,9.84,3.86,117.0,11.53,1.94,0.0
2025-01-31 12:00:00,41.5,-9.0,0.24,-0.35,287.45,0,0001,0.0,304.69,9.78,1.88,304.69,30.1,9.78,3.86,117.0,11.39,1.88,0.0
2025-01-31 13:00:00,41.5,-9.0,1.12,-1.03,287.45,0,0001,0.0,304.17,9.72,1.84,304.17,30.09,9.72,3.86,117.0,11.29,1.84,0.0
2025-01-31 14:00:00,41.5,-9.0,1.28,-1.73,287.45,0,0001,0.0,303.66,9.66,1.8,303.66,30.09,9.66,3.86,117.0,11.22,1.8,0.0
2025-01-31 15:00:00,41.5,-9.0,1.22,-2.53,287.45,0,0001,0.0,303.22,9.6,1.77,303.21,337.5,9.61,1.52,117.0,11.16,1.77,0.03
2025-01-31 16:00:00,41.5,-9.0,0.5,-2.76,287.45,0,0001,0.0,302.78,9.57,1.75,302.77,359.74,9.57,1.52,117.0,11.12,1.75,0.04
2025-01-31 17:00:00,41.5,-9.0,0.78,-2.73,287.45,0,0001,0.0,302.29,9.55,1.73,302.29,352.48,9.56,1.52,117.0,11.09,1.73,0.05
2025-01-31 18:00:00,41.5,-9.0,1.49,-3.2,287.45,0,0001,0.0,301.86,9.54,1.72,301.81,341.4,9.56,1.75,117.0,11.06,1.72,0.08
2025-01-31 19:00:00,41.5,-9.0,1.47,-3.61,287.45,0,0001,0.0,301.45,9.54,1.72,301.33,340.33,9.57,1.97,117.0,11.05,1.71,0.12
2025-01-31 20:00:00,41.5,-9.0,1.4,-4.02,287.45,0,0001,0.0,301.11,9.53,1.72,300.91,341.37,9.59,2.09,117.0,11.04,1.71,0.15
2025-01-31 21:00:00,41.5,-9.0,1.21,-3.86,287.45,0,0001,0.0,300.72,9.55,1.72,300.56,341.84,9.59,1.96,117.0,11.03,1.71,0.13
2025-01-31 22:00:00,41.5,-9.0,0.1,-3.41,287.36,0,0001,0.0,300.34,9.58,1.72,300.3,351.87,9.6,1.65,117.0,11.03,1.71,0.08
2025-01-31 23:00:00,41.5,-9.0,0.43,-2.18,287.36,0,0001,0.0,299.89,9.63,1.72,299.89,30.1,9.63,3.86,117.0,11.04,1.72,0.0
2025-02-01 00:00:00,41.5,-9.0,1.62,-2.35,287.36,0,0001,0.0,299.47,9.66,1.72,299.45,324.69,9.67,1.65,117.0,11.05,1.72,0.07
2025-02-01 01:00:00,41.5,-9.0,2.2,-2.96,287.36,0,0001,0.0,299.1,9.67,1.72,299.0,322.8,9.72,2.0,117.0,11.07,1.71,0.13
2025-02-01 02:00:00,41.5,-9.0,1.66,-3.49,287.36,0,0001,0.0,298.8,9.69,1.72,298.64,330.84,9.75,2.05,117.0,11.1,1.71,0.15
2025-02-01 03:00:00,41.5,-9.0,0.58,-3.55,287.36,0,0001,0.0,298.5,9.71,1.72,298.32,342.32,9.76,1.98,117.0,11.12,1.71,0.14
2025-02-01 04:00:00,41.5,-9.0,-0.71,-2.9,287.36,0,0001,0.0,298.17,9.73,1.72,298.09,357.61,9.76,1.75,117.0,11.15,1.71,0.1
2025-02-01 05:00:00,41.5,-9.0,-1.13,-2.12,287.36,0,0001,0.0,297.83,9.76,1.71,297.79,3.86,9.77,1.65,117.0,11.18,1.71,0.07
2025-02-01 06:00:00,41.5,-9.0,-0.83,-1.62,287.36,0,0001,0.0,297.48,9.78,1.7,297.48,359.95,9.78,1.52,117.0,11.21,1.7,0.04
2025-02-01 07:00:00,41.5,-9.0,-0.44,-1.24,287.36,0,0001,0.0,297.18,9.78,1.7,297.18,30.09,9.78,3.86,117.0,11.23,1.7,0.0
2025-02-01 08:00:00,41.5,-9.0,-0.34,-1.36,287.36,0,0001,0.0,296.96,9.76,1.69,296.95,351.48,9.76,1.52,117.0,11.25,1.69,0.05
2025-02-01 09:00:00,41.5,-9.0,-0.51,-1.58,287.36,0,0001,0.0,296.8,9.71,1.68,296.78,352.19,9.72,1.58,117.0,11.26,1.68,0.06
2025-02-01 10:00:00,41.5,-9.0,-0.83,-0.34,287.36,0,0001,0.0,296.68,9.67,1.68,296.67,30.09,9.67,3.86,117.0,11.26,1.68,0.0
2025-02-01 11:00:00,41.5,-9.0,0.48,-0.9,287.36,0,0001,0.0,296.52,9.64,1.67,296.52,30.1,9.64,3.86,117.0,11.26,1.67,0.0
2025-02-01 12:00:00,41.5,-9.0,1.2,-2.0,287.36,0,0001,0.0,296.38,9.61,1.66,296.36,332.75,9.62,1.64,117.0,11.25,1.65,0.06
2025-02-01 13:00:00,41.5,-9.0,1.9,-3.45,287.36,0,0001,0.0,296.36,9.57,1.65,296.02,332.24,9.67,2.22,117.0,11.24,1.64,0.18
2025-02-01 14:00:00,41.5,-9.0,2.45,-5.24,287.36,0,0001,0.0,296.73,9.46,1.64,295.4,331.4,9.77,2.77,117.0,11.22,1.61,0.35
2025-02-01 15:00:00,41.5,-9.0,2.35,-5.67,287.36,0,0001,0.0,297.32,9.3,1.65,295.05,330.96,9.8,2.94,117.0,11.21,1.59,0.45
2025-02-01 16:00:00,41.5,-9.0,2.61,-5.99,287.36,0,0001,0.0,297.92,9.15,1.66,294.88,332.34,9.79,3.02,117.0,11.21,1.58,0.51
2025-02-01 17:00:00,41.5,-9.0,2.52,-5.9,287.36,0,0001,0.0,298.43,9.04,1.66,294.87,333.34,9.75,3.07,117.0,11.21,1.57,0.54
2025-02-01 18:00:00,41.5,-9.0,2.29,-5.66,287.36,0,0001,0.0,298.61,9.01,1.66,295.05,334.2,9.7,3.07,117.0,11.22,1.57,0.54
