HourUTC;HourDK;CentralPowerMWhDK1;CommercialPowerMWhDK1;HydroPowerMWhDK1;LocalPowerMWhDK1;LocalPowerSelfConMWhDK1;OffshoreWindGe100MW_MWhDK1;OffshoreWindLt100MW_MWhDK1;OnshoreWindGe50kW_MWhDK1;OnshoreWindLt50kW_MWhDK1;SolarPowerGe10Lt40kW_MWhDK1;SolarPowerGe40kW_MWhDK1;SolarPowerLt10kW_MWhDK1;SolarPowerSelfConMWhDK1;UnknownProdMWhDK1;GrossConsumptionMWhDK1;PowerToHeatMWhDK1;GridLossTransmissionMWhDK1;DK1_EUR/MWh
2025-06-23 01:00:00;2025-06-23 03:00:00;2,103520;58,057585;0,946347;78,423795;61,601512;738,955519;142,793263;725,209778;1,779490;0,049910;4,862307;0,286928;0,259957;0,044423;2118,474942;116,772728;63,609916;37,959999
2025-06-23 02:00:00;2025-06-23 04:00:00;2,102600;57,659002;0,932669;78,436477;58,229564;766,874663;135,722123;763,580396;2,759062;0,040620;7,420859;0,253981;0,385773;0,299924;2035,534321;99,888971;58,430990;43,580002
2025-06-23 03:00:00;2025-06-23 05:00:00;2,214550;57,918636;0,945245;78,652590;61,144540;799,625689;138,483952;798,670717;2,940290;0,222096;43,640275;1,052828;2,245760;0,290168;2086,628125;95,047481;63,798703;43,959999
2025-06-23 04:00:00;2025-06-23 06:00:00;6,115690;61,650490;0,953034;144,212507;72,404924;828,454107;100,214458;845,383964;2,938495;1,228905;108,915111;5,425541;8,310056;0,705256;2338,001120;65,533578;61,870186;62,689999
2025-06-23 05:00:00;2025-06-23 07:00:00;6,227970;64,738979;0,930345;103,006802;86,607936;826,629048;120,160074;902,265601;3,567266;1,776284;228,708538;11,751108;12,111796;0,569931;2713,292684;92,126077;67,449638;49,590000
2025-06-23 06:00:00;2025-06-23 08:00:00;2,438830;62,840417;0,909673;95,724657;115,155485;914,662863;153,899412;1029,338879;4,115019;4,433812;456,833107;31,794998;24,653095;0,398571;2998,793707;164,006531;67,250866;60,400002
2025-06-23 07:00:00;2025-06-23 09:00:00;2,144810;54,571042;0,936400;85,439180;142,665145;1029,469231;122,612860;1204,080971;5,902244;9,211214;629,430131;64,676800;71,729851;0,511651;3173,599253;207,079136;78,493427;18,639999
2025-06-23 08:00:00;2025-06-23 10:00:00;2,132020;56,619541;0,931193;91,302475;132,194408;272,114198;19,040993;1152,092381;6,118374;11,448195;542,070296;78,015487;35,850372;0,890565;3251,039775;234,212213;54,045639;-0,010000
2025-06-23 09:00:00;2025-06-23 11:00:00;2,139150;56,574291;0,924056;80,780423;136,690092;134,142105;18,971526;1230,992415;7,052441;10,668552;540,238793;74,167932;44,005806;0,545703;3308,402081;211,482721;71,050048;-3,670000
2025-06-23 10:00:00;2025-06-23 12:00:00;2,145170;47,774895;0,907392;83,097826;157,552596;13,011383;36,730986;1341,882773;8,298770;17,073884;619,838373;113,636387;117,697037;0,624934;3427,958038;292,748421;69,340103;-1,150000
2025-06-23 11:00:00;2025-06-23 13:00:00;2,137670;42,238972;0,906820;79,730129;171,607299;21,727744;27,974820;1328,480269;9,547376;23,121504;531,990089;152,887775;168,313705;0,439534;3579,249013;355,767880;77,906374;-4,290000
2025-06-23 12:00:00;2025-06-23 14:00:00;2,141210;40,334915;0,908604;78,159098;172,656894;18,046514;41,273503;1586,417798;11,512446;24,510563;530,272825;158,714810;151,824036;1,134707;3533,815195;406,050564;75,402338;-3,410000
2025-06-23 13:00:00;2025-06-23 15:00:00;2,122640;39,655782;0,927739;77,157841;176,795668;18,488909;46,635617;1908,525489;12,749135;25,003361;547,577730;158,593177;100,229309;0,987316;3462,038598;443,159505;75,855994;-4,290000
2025-06-23 14:00:00;2025-06-23 16:00:00;2,134270;48,048191;0,980393;76,962129;184,845375;17,881469;45,255357;2265,205679;12,790238;25,329737;578,448776;151,330001;111,597656;0,626026;3300,289755;294,407186;72,826113;-2,010000
2025-06-23 15:00:00;2025-06-23 17:00:00;2,184890;48,920639;0,965518;80,526415;200,185023;22,111708;47,411576;2050,245712;13,109362;21,818559;477,332187;121,000611;109,889160;0,909248;3415,888812;382,169245;81,568453;-4,990000
2025-06-23 16:00:00;2025-06-23 18:00:00;2,167920;52,114600;0,963649;85,871904;169,413665;761,727366;50,070255;2388,551582;13,096378;13,425716;469,341780;74,046949;93,599266;0,849516;3043,000079;194,763933;68,304606;-1,010000
2025-06-23 17:00:00;2025-06-23 19:00:00;1,336710;58,506817;0,968364;89,553210;128,681101;1348,082483;207,388769;2843,079376;12,713689;6,341718;378,009033;31,855625;38,331768;0,944876;2820,642054;152,779693;114,202817;20,000000
2025-06-23 18:00:00;2025-06-23 20:00:00;1,792620;59,909985;0,962967;91,691740;99,415026;1326,259059;233,742597;2706,837463;11,882522;1,659079;156,433945;7,380471;22,671885;0,643184;2659,420018;111,282556;112,260810;19,910000
2025-06-23 19:00:00;2025-06-23 21:00:00;5,831440;63,769015;0,959061;99,377865;83,785861;1337,832612;221,142829;2519,470847;11,239597;0,289474;48,932670;1,167265;5,908582;0,440875;2619,256788;143,116511;111,715390;42,490002
2025-06-23 20:00:00;2025-06-23 22:00:00;5,089030;63,883150;0,957922;96,011281;80,453789;1397,281624;218,709095;2513,074487;11,190433;0,672973;12,572049;2,136043;0,769053;0,435001;2518,657370;110,867600;119,892705;48,860001
2025-06-23 21:00:00;2025-06-23 23:00:00;2,199750;62,077516;0,943050;95,062209;73,679308;1375,719489;208,126808;2564,773577;11,683742;0,436379;12,368808;0,977892;0,689154;0,253497;2466,557496;150,775749;118,412298;46,389999
2025-06-23 22:00:00;2025-06-24 00:00:00;2,156760;54,806496;0,942558;88,916727;76,726226;1022,147928;66,306132;2550,443449;12,078498;0,120729;12,347501;0,432499;0,645036;0,604811;2676,364169;195,942557;99,923688;3,110000
2025-06-23 23:00:00;2025-06-24 01:00:00;2,060870;52,442853;0,958356;82,461806;74,759113;1323,291557;212,426612;2605,124737;12,290197;0,093761;11,916876;0,384418;0,619753;0,377884;2523,183724;143,570017;112,138858;4,260000
2025-06-24 00:00:00;2025-06-24 02:00:00;2,056620;51,974502;0,954670;83,400971;73,160012;1284,348239;214,079535;2571,288212;11,922448;0,079280;10,634979;0,344765;0,552951;0,190934;2426,685775;121,672659;114,032600;4,220000
2025-06-24 01:00:00;2025-06-24 03:00:00;2,051280;52,270881;0,953340;96,514226;79,044451;1297,663853;193,352196;2536,527294;11,720486;0,056883;11,568589;0,336047;0,598076;0,149602;2329,630063;136,895181;115,876410;4,240000
2025-06-24 02:00:00;2025-06-24 04:00:00;2,057460;51,812803;0,941023;94,435805;72,232676;1372,667947;210,555415;2478,239587;11,488756;0,084119;13,286545;0,393305;0,688198;0,188706;2240,386717;149,121851;113,569321;6,690000
2025-06-24 03:00:00;2025-06-24 05:00:00;2,055690;52,176743;0,930847;85,050390;68,040248;1362,529507;210,093531;2259,259374;10,672421;0,249539;48,095766;1,107757;2,472653;0,606183;2251,076485;125,597393;108,031381;4,470000
2025-06-24 04:00:00;2025-06-24 06:00:00;2,053170;51,697619;0,945654;90,366078;86,107815;1364,690668;216,554705;2122,939388;10,236892;1,255607;145,238184;7,177913;19,929688;0,717821;2577,179439;176,158629;101,214127;5,910000
2025-06-24 05:00:00;2025-06-24 07:00:00;3,597150;46,069566;0,980217;159,250206;117,186163;1201,071573;218,457611;2270,740414;10,976487;3,019037;310,315363;20,856702;18,493502;0,483610;2812,230891;102,123332;106,160311;40,130001
2025-06-24 06:00:00;2025-06-24 08:00:00;2,326610;40,683201;0,971031;125,684495;136,372213;1086,492699;191,501427;2321,896514;11,112245;6,796731;482,399641;43,172597;37,850704;0,392751;2999,520291;123,010191;104,032685;40,480000
2025-06-24 07:00:00;2025-06-24 09:00:00;2,244390;35,682388;0,972395;81,003172;140,893656;610,203191;44,628439;2087,358745;10,793472;9,205278;437,780518;66,027750;36,054226;0,587000;3162,994739;226,374430;82,624141;-0,010000
2025-06-24 08:00:00;2025-06-24 10:00:00;2,221670;34,747449;0,969343;93,521386;139,570371;405,586958;45,296905;2095,001677;11,354284;12,248887;568,400265;85,683112;53,228210;0,626043;3326,109714;290,825028;82,242600;-0,010000
2025-06-24 09:00:00;2025-06-24 11:00:00;2,244110;34,904181;0,962488;72,279353;158,569526;227,023483;45,526967;2000,633660;12,181432;15,626550;557,653643;107,259489;57,755177;0,799348;3399,514479;348,829624;72,916906;-0,390000
2025-06-24 10:00:00;2025-06-24 12:00:00;2,243380;33,975622;0,973437;75,961140;171,929479;21,242042;44,843667;2107,148113;12,537668;19,316310;550,352588;131,880879;124,107178;0,719810;3535,367000;438,441152;67,199978;-1,970000
2025-06-24 11:00:00;2025-06-24 13:00:00;2,257950;35,518080;0,980152;70,120668;163,126499;14,092834;41,764549;1967,991558;12,338952;18,247355;590,204237;124,420292;87,616249;0,520730;3444,077058;390,297514;63,151114;-2,680000
2025-06-24 12:00:00;2025-06-24 14:00:00;2,237840;35,059504;0,975474;77,515377;160,899190;18,276383;46,893014;1874,118733;11,839487;16,899228;584,500001;112,932373;81,309608;0,566122;3311,413587;295,700101;60,985690;-2,020000
2025-06-24 13:00:00;2025-06-24 15:00:00;2,218360;35,477190;0,970946;89,810933;138,320415;20,227517;42,017356;1821,075264;11,072788;13,704061;457,934678;91,448865;67,368828;0,554919;3137,399247;249,539860;56,040088;-1,950000
2025-06-24 14:00:00;2025-06-24 16:00:00;2,239850;35,117362;1,070047;75,088476;111,714415;26,393792;36,256279;1715,092885;9,946585;8,916747;331,926922;57,492610;54,189098;0,681467;3146,042997;265,403799;59,206929;-0,440000
2025-06-24 15:00:00;2025-06-24 17:00:00;2,263230;37,205498;1,258227;85,364594;95,291009;942,912471;48,297106;1884,704658;9,196405;4,607646;311,707716;27,487996;33,847698;0,732710;3092,988230;179,967997;72,043770;2,090000
2025-06-24 16:00:00;2025-06-24 18:00:00;2,260820;45,112914;1,266660;106,788666;89,872912;1132,083893;150,181379;1734,493954;8,123288;3,257249;263,504490;16,636602;38,737785;0,938642;2961,061309;158,223613;85,185976;61,770000
2025-06-24 17:00:00;2025-06-24 19:00:00;2,275110;48,193536;1,275816;120,330733;72,001169;1061,450675;144,851642;1318,189008;5,956105;1,217894;137,411392;5,488599;24,149969;0,842662;2753,029562;114,086751;75,107310;75,290001
2025-06-24 18:00:00;2025-06-24 20:00:00;7,260340;48,400230;1,278069;115,638552;61,087476;952,322708;139,805836;974,376197;4,402577;0,620274;74,433679;2,255500;11,799658;0,415332;2662,112000;179,586989;67,477656;90,050003
2025-06-24 19:00:00;2025-06-24 21:00:00;6,430240;54,308624;1,262745;114,619211;53,161418;899,020094;117,318329;873,641870;3,917840;0,708914;19,063010;2,142108;1,095702;0,413863;2510,133292;133,202623;69,512098;92,669998
2025-06-24 20:00:00;2025-06-24 22:00:00;7,252100;55,667200;1,245538;123,765483;47,853638;759,458780;100,895011;793,292765;2,964656;0,278766;0,906233;0,726059;0,095553;0,704833;2365,049932;76,483844;68,310681;85,029999
2025-06-24 21:00:00;2025-06-24 23:00:00;2,384990;52,829812;1,236955;116,893327;49,517535;803,191606;86,425568;888,885922;2,892148;0,113267;1,015864;0,468594;0,079886;0,388199;2356,798853;137,921682;71,405453;71,489998
2025-06-24 22:00:00;2025-06-25 00:00:00;3,103980;56,041651;1,235027;145,318693;46,089005;988,459590;127,116914;989,737124;3,629662;0,066645;1,710353;0,349521;0,106326;0,447875;2461,551616;173,790916;67,504187;54,590000
2025-06-24 23:00:00;2025-06-25 01:00:00;2,147500;51,634784;1,224981;112,747305;46,243081;1073,878417;136,686636;1081,739715;3,833232;0,051812;2,133959;0,282874;0,123432;0,298148;2445,331006;156,835277;75,303711;51,160000
2025-06-25 00:00:00;2025-06-25 02:00:00;2,114420;51,978133;1,220587;117,088104;50,225072;1056,029740;154,270564;1073,488434;3,549994;0,046072;2,209139;0,245270;0,125024;0,301602;2279,636973;92,406518;72,513915;51,020000
2025-06-25 01:00:00;2025-06-25 03:00:00;2,103640;53,020361;1,210452;116,867435;49,085845;1055,497920;171,696104;1080,496395;4,065866;0,040377;1,960701;0,274875;0,113798;0,442190;2182,041558;137,466851;77,798839;57,110001
2025-06-25 02:00:00;2025-06-25 04:00:00;2,076670;52,843770;1,205728;117,274291;51,020307;1103,656871;168,173187;1248,839929;5,432267;0,065706;4,561803;0,240099;0,243380;0,224158;2187,406408;162,984129;83,638131;54,150002
2025-06-25 03:00:00;2025-06-25 05:00:00;2,111100;53,353030;1,175644;113,022909;54,175862;932,237528;157,879215;1327,338192;6,550048;0,227413;40,359341;1,025076;2,080591;0,294930;2172,072953;116,967401;78,238471;62,959999
2025-06-25 04:00:00;2025-06-25 06:00:00;6,934710;54,599563;1,156700;144,287863;78,559831;597,399002;172,245864;1438,362271;7,665902;1,640640;154,612047;7,365177;8,317404;0,596133;2397,462327;67,740578;61,466115;70,010002
2025-06-25 05:00:00;2025-06-25 07:00:00;6,232810;55,343080;1,148269;117,488656;101,242226;688,027612;132,029083;1614,800355;8,934093;3,507330;389,466993;22,810497;22,039135;0,622577;2759,603382;111,197225;70,970318;59,490002
2025-06-25 06:00:00;2025-06-25 08:00:00;4,390140;53,612976;1,153506;106,632023;146,367730;683,730902;128,857933;1944,121414;10,505360;6,864958;581,131593;47,744342;41,033215;0,343210;3007,847135;126,974085;81,904871;43,209999
2025-06-25 07:00:00;2025-06-25 09:00:00;2,091700;50,838414;1,127775;99,618771;187,828574;747,359405;125,695360;2155,815901;11,290040;12,517485;929,917365;84,254919;51,334488;0,743701;3110,859697;134,980455;85,148433;27,639999
2025-06-25 08:00:00;2025-06-25 10:00:00;2,092030;48,740462;1,134458;95,472948;172,190155;623,898510;132,577234;2270,587882;11,630331;20,393336;1126,577678;134,448536;64,070976;0,598661;3308,799891;246,207672;84,980307;10,000000
2025-06-25 09:00:00;2025-06-25 11:00:00;2,153200;45,789408;1,127872;86,316332;198,977632;325,483122;69,022464;2152,784101;11,796477;29,456476;1441,371983;188,729726;82,977913;0,550065;3420,971947;302,754577;66,754419;2,050000
2025-06-25 10:00:00;2025-06-25 12:00:00;2,140290;45,092338;1,128446;81,501542;216,285924;58,178161;66,726250;2031,942735;11,405081;37,552728;1267,121317;235,675702;77,017487;0,615518;3430,381256;351,498512;75,126872;1,340000
2025-06-25 11:00:00;2025-06-25 13:00:00;2,189190;42,676274;1,124965;77,256945;225,520013;64,414800;40,027344;1714,741087;10,814690;43,479226;1357,227741;268,124741;83,441582;0,742487;3499,944112;407,879868;68,100252;0,000000
2025-06-25 12:00:00;2025-06-25 14:00:00;2,204640;44,606846;1,114822;79,928679;228,072046;212,145100;53,432039;1572,769373;10,057104;44,628442;1547,411989;272,826871;93,243362;0,593194;3343,532973;310,992117;69,953479;0,270000
2025-06-25 13:00:00;2025-06-25 15:00:00;2,879470;53,752730;1,113451;81,252614;221,537320;216,687739;24,921449;1279,074862;9,201269;41,602676;1579,709216;250,989185;93,615051;0,656280;3185,421435;243,916699;61,125370;0,000000
2025-06-25 14:00:00;2025-06-25 16:00:00;2,476265;55,889901;1,099853;85,503725;237,617105;367,355305;50,780037;1272,069320;8,320110;38,605099;1757,879354;215,224563;100,585449;0,810323;3205,740743;240,578900;65,433507;17,840000
2025-06-25 15:00:00;2025-06-25 17:00:00;2,372995;56,992948;1,100416;101,497244;210,184008;313,825752;58,499405;1193,528635;7,886438;30,390349;1348,076199;160,102844;76,928467;0,926926;3223,648831;316,180651;55,054745;39,279999
2025-06-25 16:00:00;2025-06-25 18:00:00;2,439340;63,442150;1,087205;120,216278;170,090266;448,957883;55,213368;1128,595238;7,342025;19,246462;1056,010001;98,121413;58,668892;0,971507;2949,675136;203,652880;65,299078;105,800003
2025-06-25 17:00:00;2025-06-25 19:00:00;7,485570;73,867491;1,098072;142,622643;118,336747;411,317601;45,649266;968,179381;6,089643;8,955688;561,567210;43,634222;45,317459;0,746325;2657,685295;78,479013;75,815426;134,190002
2025-06-25 18:00:00;2025-06-25 20:00:00;8,459165;86,465219;1,091322;226,643856;75,761438;325,326575;33,845104;735,601088;4,162747;3,165478;191,990980;12,474024;30,505116;0,441968;2513,726213;61,054670;72,074069;200,000000
2025-06-25 19:00:00;2025-06-25 21:00:00;8,346840;93,965055;1,120373;310,472329;42,396810;229,076419;25,463784;469,985244;1,921993;1,588514;50,126904;4,030324;5,706207;0,525135;2392,156769;62,068920;65,430176;247,020004
2025-06-25 20:00:00;2025-06-25 22:00:00;8,326315;83,310506;1,129605;158,636657;33,894903;184,105000;18,777405;405,828629;0,961233;0,502035;3,046525;1,012839;0,228070;0,431450;2327,216181;74,017522;56,588646;173,619995
2025-06-25 21:00:00;2025-06-25 23:00:00;7,390430;74,596703;1,121509;117,309532;32,554031;160,903200;18,751315;368,036491;0,721899;0,196043;1,283974;0,623688;0,105185;0,496642;2250,116786;78,103222;61,788698;126,839996
2025-06-25 22:00:00;2025-06-26 00:00:00;5,569600;63,675545;1,116579;110,609313;31,583141;121,244100;12,285094;356,239827;0,567659;0,092824;0,974323;0,397330;0,073224;0,572822;2181,207356;52,652449;63,711496;119,949997
2025-06-25 23:00:00;2025-06-26 01:00:00;6,362200;63,302408;1,115302;118,519774;30,814701;94,265700;9,148930;354,862865;0,486594;0,065612;0,834443;0,324280;0,061217;0,507074;2174,646933;48,497647;71,028992;107,629997
2025-06-26 00:00:00;2025-06-26 02:00:00;4,204050;63,053081;1,112730;111,603686;30,488970;106,331322;4,558941;302,729723;0,375797;0,054228;0,563304;0,307756;0,000000;0,531924;2152,089001;55,858592;64,654454;102,830002
2025-06-26 01:00:00;2025-06-26 03:00:00;5,748850;68,801041;1,100994;138,936518;31,341385;82,418144;3,681910;261,935879;0,274441;0,044879;0,521334;0,270422;0,000000;0,095859;2142,119468;63,075496;65,952245;98,620003
2025-06-26 02:00:00;2025-06-26 04:00:00;6,265330;67,742968;1,071151;140,034082;32,668929;99,182743;11,629733;355,769346;0,306317;0,050688;5,879665;0,274203;0,310228;0,174793;2081,234959;64,715135;67,898494;98,790001
2025-06-26 03:00:00;2025-06-26 05:00:00;4,230640;65,602633;1,071871;110,027018;46,386047;118,752493;12,686425;248,942295;0,169565;0,540847;87,485136;2,783439;5,937180;0,139775;2096,630169;85,510188;62,819173;102,910004
2025-06-26 04:00:00;2025-06-26 06:00:00;6,951610;70,315799;1,093064;114,235469;74,985682;135,879422;16,846760;197,582755;0,132706;2,788254;272,520107;15,506799;23,469969;0,430886;2359,716999;97,961922;67,388031;119,900002
2025-06-26 05:00:00;2025-06-26 07:00:00;8,281200;70,507952;1,080718;116,603751;107,423681;123,020174;19,349157;148,928496;0,413842;6,400422;556,816247;38,929536;31,834679;0,361945;2659,381356;80,492188;74,551136;120,910004
2025-06-26 06:00:00;2025-06-26 08:00:00;8,165860;70,440365;1,112143;116,940132;145,754904;128,755549;14,418337;143,076574;0,913023;11,473443;880,501440;73,857721;48,291630;0,469217;2857,205631;87,833745;73,341814;106,790001
2025-06-26 07:00:00;2025-06-26 09:00:00;4,226940;63,597630;1,130953;109,531601;171,424357;141,469886;21,598015;160,837517;1,634933;19,779847;1222,522174;123,901954;68,310196;0,182450;2934,275642;89,942931;70,258589;96,449997
2025-06-26 08:00:00;2025-06-26 10:00:00;2,217620;59,341259;1,115483;103,006801;201,849026;165,519966;24,445496;132,062252;1,550339;28,884593;1499,085570;175,854523;85,191231;0,295872;3042,770978;88,138268;62,128201;88,949997
2025-06-26 09:00:00;2025-06-26 11:00:00;2,208450;61,473455;1,109573;106,475987;217,121408;178,939955;19,510036;109,326189;1,540916;34,270564;1607,548389;206,642770;92,423088;0,189786;3135,729461;155,458610;63,521945;77,879997
2025-06-26 10:00:00;2025-06-26 12:00:00;2,225060;61,430339;1,109914;85,992922;198,812600;186,390533;23,469924;116,310238;1,353961;30,725121;1326,632774;186,630933;77,199440;0,386523;3098,776360;173,502774;56,363314;70,250000
2025-06-26 11:00:00;2025-06-26 13:00:00;2,210850;61,760378;1,112196;80,229422;168,777742;210,771512;27,345293;143,341735;1,337930;22,681013;1064,361456;146,453014;61,674774;0,498310;3142,417825;211,018198;60,636850;59,250000
2025-06-26 12:00:00;2025-06-26 14:00:00;2,215610;64,761765;1,108741;75,764227;131,032767;247,689036;32,474773;150,136640;1,337055;16,010879;754,257328;102,375278;51,936684;0,379965;3139,864580;270,744809;58,388862;51,119999
2025-06-26 13:00:00;2025-06-26 15:00:00;2,201770;64,228163;1,108231;77,080746;91,094078;186,422479;26,859574;147,608354;1,076689;8,633916;423,359256;54,140457;45,038570;0,779593;3085,153804;283,194409;67,162465;48,990002
2025-06-26 14:00:00;2025-06-26 16:00:00;2,216090;63,786774;1,107472;81,421034;71,643043;188,436862;36,744440;128,147831;0,607506;3,773223;324,078689;22,799295;37,376915;0,349174;2952,148939;170,683449;78,494465;63,040001
2025-06-26 15:00:00;2025-06-26 17:00:00;4,716230;64,902158;1,109233;120,931582;57,181299;147,277356;41,452515;158,202198;0,510094;1,556373;187,761507;8,512260;35,109726;0,654704;3037,175658;169,474914;86,826762;70,300003
2025-06-26 16:00:00;2025-06-26 18:00:00;5,382900;72,150724;1,134873;140,060260;50,610566;116,222558;12,110207;172,890316;0,375989;0,889395;151,265056;4,229561;26,470318;0,579831;2886,787146;121,714832;69,802643;89,230003
2025-06-26 17:00:00;2025-06-26 19:00:00;7,963990;70,649737;1,125263;95,879040;47,294542;118,141368;9,622954;128,061452;0,200757;0,540947;85,798232;2,393752;33,341305;0,431098;2769,170431;139,791716;65,577824;93,949997
2025-06-26 18:00:00;2025-06-26 20:00:00;8,103220;78,937069;1,110772;94,149010;40,112626;95,756170;14,141519;92,103909;0,158604;0,265662;42,960940;1,010692;11,975809;0,424817;2598,708768;101,159410;64,826168;99,139999
2025-06-26 19:00:00;2025-06-26 21:00:00;8,099470;80,909448;1,096789;118,935667;39,049257;248,368131;24,598663;133,303454;0,536211;0,216507;11,179920;0,756230;2,527130;0,277629;2486,955083;92,575436;61,874554;100,000000
2025-06-26 20:00:00;2025-06-26 22:00:00;8,118250;78,979803;1,092767;87,224508;46,522037;417,064022;62,853781;268,790574;0,911660;0,552265;1,209873;1,570196;0,875713;0,220627;2399,807556;103,505323;61,791600;108,639999
2025-06-26 21:00:00;2025-06-26 23:00:00;6,282880;68,441583;1,091333;80,353617;52,335850;423,563099;61,029316;441,481607;1,451809;0,195557;3,261088;0,486058;2,506997;0,343596;2290,295030;84,619972;71,066380;97,230003
2025-06-26 22:00:00;2025-06-27 00:00:00;4,286980;65,575270;1,094827;79,248212;54,663760;558,729851;95,855635;553,962519;2,006360;0,158057;4,193821;0,386138;2,627330;0,393662;2252,049491;83,355080;70,838471;79,089996
2025-06-26 23:00:00;2025-06-27 01:00:00;4,314090;53,540170;1,091315;79,283164;62,557941;540,240373;101,346786;785,408749;3,783158;0,090834;6,395882;0,312622;2,643107;0,329415;2425,232196;254,492013;70,627758;65,199997
2025-06-27 00:00:00;2025-06-27 02:00:00;5,237290;53,613655;1,090159;82,195032;60,054573;598,591517;115,616585;1012,264012;4,883581;0,068843;6,297838;0,279233;0,332296;0,515544;2462,003531;290,998739;71,916588;58,950001
2025-06-27 01:00:00;2025-06-27 03:00:00;5,246860;54,612696;1,109364;83,185925;59,441491;752,274289;123,795007;1166,893619;5,452947;0,031176;6,215446;0,240940;0,324378;0,171581;2253,877712;106,186069;68,717283;54,970001
2025-06-27 02:00:00;2025-06-27 04:00:00;6,498340;56,017340;1,106987;84,638577;59,957843;988,206721;145,687942;1336,436014;6,041937;0,043146;5,494992;0,273386;0,290576;0,220053;2235,614971;99,864019;77,246047;50,540001
2025-06-27 03:00:00;2025-06-27 05:00:00;6,471920;71,573077;1,080785;108,642276;58,357652;1042,471555;164,375658;1355,506148;6,191057;0,133882;33,774263;0,683683;1,729591;0,424323;2215,807507;82,761216;70,095732;49,450001
2025-06-27 04:00:00;2025-06-27 06:00:00;8,149700;67,018536;1,090310;85,830188;79,176015;1117,968283;190,964174;1441,219939;6,811940;1,003616;160,932414;5,595170;15,358723;0,910959;2458,454296;108,491005;83,259218;57,270000
2025-06-27 05:00:00;2025-06-27 07:00:00;7,116500;56,979095;1,101245;78,915154;112,500708;1099,494223;187,436609;1545,146514;7,980810;3,643731;412,526754;24,192427;35,266800;0,617647;2801,315202;139,133114;87,915017;63,189999
2025-06-27 06:00:00;2025-06-27 08:00:00;5,652360;55,332212;1,096622;73,736971;144,097800;997,724052;149,098363;1694,397630;9,171198;7,832931;681,545237;51,103781;37,024097;0,727983;3006,478836;163,188291;96,227569;63,810001
2025-06-27 07:00:00;2025-06-27 09:00:00;2,183550;51,957160;1,092169;74,722266;174,312605;827,179925;38,342018;1760,855811;10,059199;14,308991;997,287165;94,830823;55,321350;0,516214;3308,588349;320,137510;94,095821;4,070000
2025-06-27 08:00:00;2025-06-27 10:00:00;2,178690;47,986931;1,100841;71,389047;210,820247;575,290408;37,794903;1761,300086;9,850402;24,695498;1255,457484;157,843261;71,899811;0,670806;3537,744825;450,184878;78,847293;4,020000
2025-06-27 09:00:00;2025-06-27 11:00:00;2,161060;47,078865;1,093037;68,290248;245,016974;614,035637;78,799794;1927,868431;10,194824;38,499731;1563,211667;230,462004;91,608673;0,770592;3556,912993;445,380242;85,508099;9,990000
2025-06-27 10:00:00;2025-06-27 12:00:00;2,226140;46,459214;1,105949;73,051949;267,830910;702,890550;116,830716;1911,805548;10,864597;45,155584;1571,224062;266,163789;94,127174;0,922687;3709,232479;654,031434;83,932170;4,280000
2025-06-27 11:00:00;2025-06-27 13:00:00;2,224310;46,541576;1,111707;72,478796;237,234332;589,336872;54,726775;2132,003149;11,663744;46,577301;1328,508192;268,109093;82,159729;0,745281;3762,446245;775,011142;74,797340;3,180000
2025-06-27 12:00:00;2025-06-27 14:00:00;2,251740;46,506280;1,094414;75,857903;228,443761;631,769993;56,722639;2219,990299;12,031792;44,664681;1274,944093;255,915154;78,776199;0,503054;3753,853719;839,072844;88,913825;3,150000
2025-06-27 13:00:00;2025-06-27 15:00:00;2,194230;47,892100;1,102065;73,349060;222,956717;475,396504;60,410639;2360,987380;12,660261;41,286266;1170,132556;230,499613;72,095924;0,556749;3737,557196;886,258910;74,697916;2,380000
2025-06-27 14:00:00;2025-06-27 16:00:00;2,168380;49,078202;1,094454;75,937938;195,776526;538,074198;64,504341;2327,833608;12,253975;33,917763;1101,304446;184,311893;65,976707;0,884060;3628,743199;823,647036;90,245092;4,010000
2025-06-27 15:00:00;2025-06-27 17:00:00;2,165420;59,970030;1,068014;82,647511;172,266542;1017,110758;110,465499;2339,885972;11,663100;26,293877;1170,361091;140,515020;66,858498;0,926548;3216,267661;424,334877;119,317725;5,750000
2025-06-27 16:00:00;2025-06-27 18:00:00;2,197080;68,711193;1,062584;83,672111;174,907708;980,596654;126,285998;2338,438437;10,934177;16,597618;907,818855;82,720926;50,356869;0,613837;2892,027259;204,452699;117,896576;29,690001
2025-06-27 17:00:00;2025-06-27 19:00:00;6,027500;71,502074;1,059572;101,113207;123,644296;949,562795;116,435799;2005,014401;9,414092;6,618604;452,645767;32,108508;37,378242;0,760874;2575,240180;114,212956;100,788056;69,430000
2025-06-27 18:00:00;2025-06-27 20:00:00;7,560080;85,512323;1,057374;108,587946;86,832722;988,778094;120,449729;1584,318975;7,521033;1,757553;170,034876;6,489506;28,934046;0,684555;2412,667275;116,397564;88,088648;114,010002
2025-06-27 19:00:00;2025-06-27 21:00:00;8,046090;86,789440;1,054966;114,613952;67,289410;993,767973;129,226727;1240,376565;6,046671;1,159763;42,950169;2,975093;5,943906;0,349225;2309,101158;119,428755;86,285218;122,400002
